            geopack_08_dp       spacepy  spacepy-irbem     spiceypy1     spiceypy2         sunpy      pyspedas
2010-03-25   2.590073e-13  2.590193e-13   2.590109e-13  2.590106e-13  2.590106e-13  2.590162e-13  2.590073e-13
2010-03-26   2.597023e-13  2.597140e-13   2.597059e-13  2.597053e-13  2.597053e-13  2.597109e-13  2.597023e-13
2010-03-27   2.603826e-13  2.603940e-13   2.603862e-13  2.603853e-13  2.603853e-13  2.603909e-13  2.603826e-13
2010-03-28   2.610480e-13  2.610592e-13   2.610516e-13  2.610504e-13  2.610504e-13  2.610560e-13  2.610480e-13
2010-03-29   2.616984e-13  2.617093e-13   2.617020e-13  2.617005e-13  2.617005e-13  2.617060e-13  2.616984e-13
2010-03-30   2.623337e-13  2.623442e-13   2.623372e-13  2.623354e-13  2.623354e-13  2.623408e-13  2.623337e-13
2010-03-31   2.629535e-13  2.629637e-13   2.629571e-13  2.629550e-13  2.629550e-13  2.629603e-13  2.629535e-13
2010-04-01   2.635579e-13  2.635677e-13   2.635614e-13  2.635591e-13  2.635591e-13  2.635643e-13  2.635579e-13
2010-04-02   2.641465e-13  2.641560e-13   2.641500e-13  2.641476e-13  2.641476e-13  2.641526e-13  2.641465e-13
2010-04-03   2.647194e-13  2.647286e-13   2.647229e-13  2.647203e-13  2.647203e-13  2.647252e-13  2.647194e-13
2010-04-04   2.652763e-13  2.652852e-13   2.652797e-13  2.652771e-13  2.652771e-13  2.652820e-13  2.652763e-13
2010-04-05   2.658171e-13  2.658257e-13   2.658205e-13  2.658178e-13  2.658178e-13  2.658227e-13  2.658171e-13
2010-04-06   2.663416e-13  2.663500e-13   2.663450e-13  2.663424e-13  2.663424e-13  2.663472e-13  2.663416e-13
2010-04-07   2.668498e-13  2.668580e-13   2.668532e-13  2.668507e-13  2.668507e-13  2.668554e-13  2.668498e-13
2010-04-08   2.673415e-13  2.673494e-13   2.673449e-13  2.673425e-13  2.673425e-13  2.673472e-13  2.673415e-13
2010-04-09   2.678167e-13  2.678243e-13   2.678200e-13  2.678177e-13  2.678177e-13  2.678224e-13  2.678167e-13
2010-04-10   2.682751e-13  2.682825e-13   2.682784e-13  2.682763e-13  2.682763e-13  2.682809e-13  2.682751e-13
2010-04-11   2.687167e-13  2.687239e-13   2.687199e-13  2.687180e-13  2.687180e-13  2.687226e-13  2.687167e-13
2010-04-12   2.691414e-13  2.691483e-13   2.691446e-13  2.691429e-13  2.691429e-13  2.691473e-13  2.691414e-13
2010-04-13   2.695490e-13  2.695558e-13   2.695522e-13  2.695507e-13  2.695507e-13  2.695550e-13  2.695491e-13
2010-04-14   2.699396e-13  2.699461e-13   2.699428e-13  2.699414e-13  2.699414e-13  2.699456e-13  2.699396e-13
